content_filtered,1-gram
"['as', 'in', 'susah', 'notifikasi', 'update', 'cerita', 'login', 'out', 'baik']","[('as',), ('in',), ('susah',), ('notifikasi',), ('update',), ('cerita',), ('login',), ('out',), ('baik',)]"
"['pustaka', 'cerita', 'offline', 'asa']","[('pustaka',), ('cerita',), ('offline',), ('asa',)]"
"['iklan', 'baca', 'bab', 'iklan', 'bab', 'iklan', 'iklan', 'iklan', 'baca', 'seru']","[('iklan',), ('baca',), ('bab',), ('iklan',), ('bab',), ('iklan',), ('iklan',), ('iklan',), ('baca',), ('seru',)]"
"['cerita', 'simpan', 'hilang', 'cerita', 'seru', 'simpan', 'novel', 'lord', 'of', 'the', 'mystery', 'hilang', 'baca', 'nemu', 'cerita', 'terjemahin', 'susah', 'lo', 'lama', 'lama', 'aneh']","[('cerita',), ('simpan',), ('hilang',), ('cerita',), ('seru',), ('simpan',), ('novel',), ('lord',), ('of',), ('the',), ('mystery',), ('hilang',), ('baca',), ('nemu',), ('cerita',), ('terjemahin',), ('susah',), ('lo',), ('lama',), ('lama',), ('aneh',)]"
"['tulis', 'internet', 'jaring', 'baik']","[('tulis',), ('internet',), ('jaring',), ('baik',)]"
"['update', 'bug', 'gituu', 'halaman', 'utama', 'tulis', 'jaring', 'ngisi', 'kuota', 'jugaa', 'cari', 'cari', 'cerita', 'jaring', 'teruss', 'halaman', 'utama', 'tulis', 'login', 'akun', 'keluar']","[('update',), ('bug',), ('gituu',), ('halaman',), ('utama',), ('tulis',), ('jaring',), ('ngisi',), ('kuota',), ('jugaa',), ('cari',), ('cari',), ('cerita',), ('jaring',), ('teruss',), ('halaman',), ('utama',), ('tulis',), ('login',), ('akun',), ('keluar',)]"
"['update', 'jelek', 'watpad', 'ja', 'usah', 'update', 'iklan', 'masuk', 'ja', 'lama', 'cuih']","[('update',), ('jelek',), ('watpad',), ('ja',), ('usah',), ('update',), ('iklan',), ('masuk',), ('ja',), ('lama',), ('cuih',)]"
"['cerita', 'novel', 'draft', 'hilang', 'meng', 'hapus', 'barusan', 'me', 'bab', 'hilang', 'me', 'neri', 'many', 'cerita', 'draft', 'keras', 'cerita']","[('cerita',), ('novel',), ('draft',), ('hilang',), ('meng',), ('hapus',), ('barusan',), ('me',), ('bab',), ('hilang',), ('me',), ('neri',), ('many',), ('cerita',), ('draft',), ('keras',), ('cerita',)]"
['iklan'],"[('iklan',)]"
"['login', 'masalah', 'wifi', 'data']","[('login',), ('masalah',), ('wifi',), ('data',)]"
"['cerita', 'knapa', 'suka', 'error', 'cerita', 'offline', 'baca', 'offline', 'masuk', 'iklan', 'iklan', 'cerita', 'pustaka', 'keluar', 'kesel', 'batt']","[('cerita',), ('knapa',), ('suka',), ('error',), ('cerita',), ('offline',), ('baca',), ('offline',), ('masuk',), ('iklan',), ('iklan',), ('cerita',), ('pustaka',), ('keluar',), ('kesel',), ('batt',)]"
"['as', 'in', 'lama', 'iklan', 'iklan', 'baik', 'as', 'in', 'iklan', 'gpp', 'asal', 'dibanyakin', 'iklan', 'baca']","[('as',), ('in',), ('lama',), ('iklan',), ('iklan',), ('baik',), ('as',), ('in',), ('iklan',), ('gpp',), ('asal',), ('dibanyakin',), ('iklan',), ('baca',)]"
"['iklan', 'tai']","[('iklan',), ('tai',)]"
['simpan'],"[('simpan',)]"
"['sejak', 'suka', 'jarna', 'bug', 'baik', 'karya', 'bayar', 'bug', 'khawatir']","[('sejak',), ('suka',), ('jarna',), ('bug',), ('baik',), ('karya',), ('bayar',), ('bug',), ('khawatir',)]"
[],[]
"['woi', 'perbaikin', 'napa', 'error', 'internet', 'kenceng', 'kata', 'internet']","[('woi',), ('perbaikin',), ('napa',), ('error',), ('internet',), ('kenceng',), ('kata',), ('internet',)]"
"['lama', 'tetiba', 'login', 'maksud', 'login', 'uninstall', 'install', 'respon', 'cepat', 'tanggap']","[('lama',), ('tetiba',), ('login',), ('maksud',), ('login',), ('uninstall',), ('install',), ('respon',), ('cepat',), ('tanggap',)]"
"['kata', 'sandi']","[('kata',), ('sandi',)]"
"['iklan', 'cerita', 'diapus']","[('iklan',), ('cerita',), ('diapus',)]"
"['seru', 'rekomen', 'btw', 'suka', 'baca', 'novel']","[('seru',), ('rekomen',), ('btw',), ('suka',), ('baca',), ('novel',)]"
['luv'],"[('luv',)]"
"['bintang', 'kesel']","[('bintang',), ('kesel',)]"
['seru'],"[('seru',)]"
"['masuk', 'email', 'kata', 'sandi', 'masuk', 'keluar', 'bug']","[('masuk',), ('email',), ('kata',), ('sandi',), ('masuk',), ('keluar',), ('bug',)]"
"['iklan', 'suka']","[('iklan',), ('suka',)]"
[],[]
"['aneh', 'wifi', 'data', 'dipake', 'internetan', 'gabisa', 'gagal', 'internet', 'gabisa', 'baca', 'waktu', 'awal', 'simpan', 'gabisa', 'baik']","[('aneh',), ('wifi',), ('data',), ('dipake',), ('internetan',), ('gabisa',), ('gagal',), ('internet',), ('gabisa',), ('baca',), ('waktu',), ('awal',), ('simpan',), ('gabisa',), ('baik',)]"
"['baca', 'cerita', 'up', 'beranda']","[('baca',), ('cerita',), ('up',), ('beranda',)]"
"['sukak', 'aneh', 'akun', 'login', 'in', 'vote', 'cerita', 'kata', 'login', 'in', 'akun', 'hubungin', 'akun', 'google', 'baik']","[('sukak',), ('aneh',), ('akun',), ('login',), ('in',), ('vote',), ('cerita',), ('kata',), ('login',), ('in',), ('akun',), ('hubungin',), ('akun',), ('google',), ('baik',)]"
"['minus', 'cerita', 'lindung', 'translate', 'novel', 'tl']","[('minus',), ('cerita',), ('lindung',), ('translate',), ('novel',), ('tl',)]"
['error'],"[('error',)]"
"['lama', 'meski', 'gonta', 'akun', 'susah', 'loading', 'lama', 'wifi', 'jaring', 'wifi']","[('lama',), ('meski',), ('gonta',), ('akun',), ('susah',), ('loading',), ('lama',), ('wifi',), ('jaring',), ('wifi',)]"
[],[]
[],[]
"['iklan', 'anjay', 'iklan', 'elah', 'dpt', 'uang']","[('iklan',), ('anjay',), ('iklan',), ('elah',), ('dpt',), ('uang',)]"
"['hapus', 'simpan', 'gabisa', 'masuk', 'tulis', 'akun', 'lanjutin', 'gabisa', 'muak', 'smpe', 'jari', 'gel', 'gabisa', 'lh', 'susah', 'pengin', 'baca', 'crita', 'meny', 'usa', 'hk', 'an']","[('hapus',), ('simpan',), ('gabisa',), ('masuk',), ('tulis',), ('akun',), ('lanjutin',), ('gabisa',), ('muak',), ('smpe',), ('jari',), ('gel',), ('gabisa',), ('lh',), ('susah',), ('pengin',), ('baca',), ('crita',), ('meny',), ('usa',), ('hk',), ('an',)]"
"['amat', 'keren', 'gokill', 'boy']","[('amat',), ('keren',), ('gokill',), ('boy',)]"
"['pokok', 'the', 'best', 'dehh']","[('pokok',), ('the',), ('best',), ('dehh',)]"
"['error', 'zaman', 'suka', 'fitur', 'fitur', 'lama', 'rate', 'bintang']","[('error',), ('zaman',), ('suka',), ('fitur',), ('fitur',), ('lama',), ('rate',), ('bintang',)]"
"['draft', 'hilang', 'cerita', 'up', 'hilang', 'login', 'login', 'kesel', 'capek', 'cerita', 'hilang', 'baik']","[('draft',), ('hilang',), ('cerita',), ('up',), ('hilang',), ('login',), ('login',), ('kesel',), ('capek',), ('cerita',), ('hilang',), ('baik',)]"
['iklan'],"[('iklan',)]"
['suka'],"[('suka',)]"
"['susah', 'login']","[('susah',), ('login',)]"
"['jaring', 'update']","[('jaring',), ('update',)]"
"['masuk', 'lag', 'cerita', 'ditambahin']","[('masuk',), ('lag',), ('cerita',), ('ditambahin',)]"
"['keluar', 'otomatis', 'masuk', 'akun', 'susah']","[('keluar',), ('otomatis',), ('masuk',), ('akun',), ('susah',)]"
"['suka', 'benget']","[('suka',), ('benget',)]"
"['akhir', 'akhir', 'login', 'out', 'lama', 'error']","[('akhir',), ('akhir',), ('login',), ('out',), ('lama',), ('error',)]"
"['as', 'in', 'simpen', 'draft', 'cerita', 'edit', 'hilang', 'mikir']","[('as',), ('in',), ('simpen',), ('draft',), ('cerita',), ('edit',), ('hilang',), ('mikir',)]"
"['novel', 'arti', 'erti', 'alur', 'cerita', 'tamat', 'banyakiin', 'ovel']","[('novel',), ('arti',), ('erti',), ('alur',), ('cerita',), ('tamat',), ('banyakiin',), ('ovel',)]"
"['baca', 'cerita', 'update', 'halaman', 'utama', 'ribet', 'bolak', 'update', 'an', 'jelek', 'update', 'bug', 'jelek', 'versi', 'lama']","[('baca',), ('cerita',), ('update',), ('halaman',), ('utama',), ('ribet',), ('bolak',), ('update',), ('an',), ('jelek',), ('update',), ('bug',), ('jelek',), ('versi',), ('lama',)]"
"['setia', 'perform', 'any', 'jelek', 'iklan', 'iklan', 'bab', 'sebenernya', 'masalah', 'iklan', 'wajar', 'bab', 'iklan', 'meski', 'uda', 'iklan', 'iklan']","[('setia',), ('perform',), ('any',), ('jelek',), ('iklan',), ('iklan',), ('bab',), ('sebenernya',), ('masalah',), ('iklan',), ('wajar',), ('bab',), ('iklan',), ('meski',), ('uda',), ('iklan',), ('iklan',)]"
['fun'],"[('fun',)]"
"['cuyy', 'aneh', 'baca', 'of']","[('cuyy',), ('aneh',), ('baca',), ('of',)]"
"['cinta', 'but', 'cerita', 'offline', 'premium', 'kecewa', 'smp', 'kuliah', 'kikir', 'syukur']","[('cinta',), ('but',), ('cerita',), ('offline',), ('premium',), ('kecewa',), ('smp',), ('kuliah',), ('kikir',), ('syukur',)]"
"['suka', 'baca', 'heran', 'daftar', 'baca', 'offline', 'update', 'daftar', 'buku', 'pustaka', 'baca', 'offline', 'baca', 'online', 'nyaman', 'suka', 'iklan', 'iklan', 'premium', 'hmm']","[('suka',), ('baca',), ('heran',), ('daftar',), ('baca',), ('offline',), ('update',), ('daftar',), ('buku',), ('pustaka',), ('baca',), ('offline',), ('baca',), ('online',), ('nyaman',), ('suka',), ('iklan',), ('iklan',), ('premium',), ('hmm',)]"
"['nyesel', 'update', 'update', 'ancur']","[('nyesel',), ('update',), ('update',), ('ancur',)]"
"['suka', 'cerita', 'cerita']","[('suka',), ('cerita',), ('cerita',)]"
"['byk', 'iklan', 'byk', 'tulis', 'karbitan', 'survei', 'tulis']","[('byk',), ('iklan',), ('byk',), ('tulis',), ('karbitan',), ('survei',), ('tulis',)]"
"['untk', 'kaum']","[('untk',), ('kaum',)]"
[],[]
"['login', 'akun', 'login']","[('login',), ('akun',), ('login',)]"
"['pantesan', 'ratingmu', 'selain', 'cerita', 'cerita', 'pangkas', 'enak', 'gampang', 'nulis', 'cerita', 'capek', 'tahu', 'nulis', 'harga', 'usaha', 'tulis', 'tuang', 'buah', 'tulis', 'update', 'kudu', 'keluar', 'masuk', 'update']","[('pantesan',), ('ratingmu',), ('selain',), ('cerita',), ('cerita',), ('pangkas',), ('enak',), ('gampang',), ('nulis',), ('cerita',), ('capek',), ('tahu',), ('nulis',), ('harga',), ('usaha',), ('tulis',), ('tuang',), ('buah',), ('tulis',), ('update',), ('kudu',), ('keluar',), ('masuk',), ('update',)]"
['iklan'],"[('iklan',)]"
"['overall', 'akhir', 'smk']","[('overall',), ('akhir',), ('smk',)]"
"['awal', 'iklan', 'bab', 'baik', 'baca', 'cerita', 'up', 'keluar', 'asa', 'tali', 'semenjak', 'akhir', 'admin', 'siapa', 'males', 'baca']","[('awal',), ('iklan',), ('bab',), ('baik',), ('baca',), ('cerita',), ('up',), ('keluar',), ('asa',), ('tali',), ('semenjak',), ('akhir',), ('admin',), ('siapa',), ('males',), ('baca',)]"
"['iklan', 'suka', 'browser', 'mencet', 'simpan', 'loading', 'iklan', 'lama', 'adahal', 'jaring', 'jaya']","[('iklan',), ('suka',), ('browser',), ('mencet',), ('simpan',), ('loading',), ('iklan',), ('lama',), ('adahal',), ('jaring',), ('jaya',)]"
"['login', 'out', 'login']","[('login',), ('out',), ('login',)]"
"['gabisa', 'masuk', 'kata', 'bug', 'hua', 'gabisa', 'baca', 'novel', 'tolongg']","[('gabisa',), ('masuk',), ('kata',), ('bug',), ('hua',), ('gabisa',), ('baca',), ('novel',), ('tolongg',)]"
['baik'],"[('baik',)]"
"['iklan', 'ngeselin', 'iklan']","[('iklan',), ('ngeselin',), ('iklan',)]"
"['nulis', 'cerita', 'suka', 'hilang', 'nulisnya', 'pad', 'online', 'jaring', 'cerita', 'bab', 'hilang']","[('nulis',), ('cerita',), ('suka',), ('hilang',), ('nulisnya',), ('pad',), ('online',), ('jaring',), ('cerita',), ('bab',), ('hilang',)]"
"['bug', 'notifikasi', 'reply', 'gek', 'beranda']","[('bug',), ('notifikasi',), ('reply',), ('gek',), ('beranda',)]"
[],[]
"['login', 'error', 'masuk', 'mu', 'wifi', 'egee', 'seh', 'susah', 'bet', 'ligin', 'heran']","[('login',), ('error',), ('masuk',), ('mu',), ('wifi',), ('egee',), ('seh',), ('susah',), ('bet',), ('ligin',), ('heran',)]"
"['lama', 'iklan', 'ngotak', 'bab', 'iklan', 'kli']","[('lama',), ('iklan',), ('ngotak',), ('bab',), ('iklan',), ('kli',)]"
"['op', 'cok', 'isok', 'login', 'anjig']","[('op',), ('cok',), ('isok',), ('login',), ('anjig',)]"
"['apudet', 'masuk', 'jaring', 'baik', 'lg']","[('apudet',), ('masuk',), ('jaring',), ('baik',), ('lg',)]"
['login'],"[('login',)]"
"['do', 'your', 'magic', 'kembaliin', 'cerita', 'cerita', 'cerita', 'aneh', 'aneh', 'cerita', 'masuk', 'logikaa', 'cowok', 'hamil', 'gxg', 'sex', 'cerita', 'aneh', 'masuk', 'akal', 'nyaman', 'cerita', 'paruh', 'hidup', 'bija', 'kanya', 'delete', 'cerita', 'cerita', 'sana', 'norma', 'norma', 'gay', 'langgar', 'digunain', 'bahan', 'baca']","[('do',), ('your',), ('magic',), ('kembaliin',), ('cerita',), ('cerita',), ('cerita',), ('aneh',), ('aneh',), ('cerita',), ('masuk',), ('logikaa',), ('cowok',), ('hamil',), ('gxg',), ('sex',), ('cerita',), ('aneh',), ('masuk',), ('akal',), ('nyaman',), ('cerita',), ('paruh',), ('hidup',), ('bija',), ('kanya',), ('delete',), ('cerita',), ('cerita',), ('sana',), ('norma',), ('norma',), ('gay',), ('langgar',), ('digunain',), ('bahan',), ('baca',)]"
"['update', 'aneh', 'cerita', 'keluar']","[('update',), ('aneh',), ('cerita',), ('keluar',)]"
"['daftar', 'login']","[('daftar',), ('login',)]"
['install'],"[('install',)]"
"['gaje', 'scrol', 'iklan', 'error', 'logout', 'nnti', 'masuk', 'susah']","[('gaje',), ('scrol',), ('iklan',), ('error',), ('logout',), ('nnti',), ('masuk',), ('susah',)]"
"['baik', 'baik']","[('baik',), ('baik',)]"
"['ngecrash', 'baca', 'offline']","[('ngecrash',), ('baca',), ('offline',)]"
"['lama', 'ngeselin', 'iklan', 'baca', 'bab', 'iklan', 'puluh', 'iklan', 'belah']","[('lama',), ('ngeselin',), ('iklan',), ('baca',), ('bab',), ('iklan',), ('puluh',), ('iklan',), ('belah',)]"
"['versi', 'lawas', 'versi', 'jelek', 'iklan', 'kikir', 'bab', 'iklan', 'lama', 'ngenakin']","[('versi',), ('lawas',), ('versi',), ('jelek',), ('iklan',), ('kikir',), ('bab',), ('iklan',), ('lama',), ('ngenakin',)]"
"['developer', 'gila', 'offline', 'iklan']","[('developer',), ('gila',), ('offline',), ('iklan',)]"
"['kemaren', 'suka', 'keluar', 'jd', 'capek', 'sign', 'in', 'what', 'happened', 'enak']","[('kemaren',), ('suka',), ('keluar',), ('jd',), ('capek',), ('sign',), ('in',), ('what',), ('happened',), ('enak',)]"
"['baca', 'wifi', 'gabisa', 'data', 'seluler']","[('baca',), ('wifi',), ('gabisa',), ('data',), ('seluler',)]"
"['setan', 'iklan']","[('setan',), ('iklan',)]"
