content_filtered,2-gram
"['suka', 'gagal', 'login', 'in', 'informasi', 'on', 'toll']","[('suka', 'gagal'), ('gagal', 'login'), ('login', 'in'), ('in', 'informasi'), ('informasi', 'on'), ('on', 'toll')]"
"['gabisa', 'login']","[('gabisa', 'login')]"
[],[]
"['ngetik', 'simpan', 'draft', 'hilang']","[('ngetik', 'simpan'), ('simpan', 'draft'), ('draft', 'hilang')]"
"['seru', 'bug', 'keluar', 'login', 'update', 'hapus', 'chace']","[('seru', 'bug'), ('bug', 'keluar'), ('keluar', 'login'), ('login', 'update'), ('update', 'hapus'), ('hapus', 'chace')]"
"['chu', 'pao', 'la', 'ma', 'pi', 'ba', 'gu', 'shi']","[('chu', 'pao'), ('pao', 'la'), ('la', 'ma'), ('ma', 'pi'), ('pi', 'ba'), ('ba', 'gu'), ('gu', 'shi')]"
"['tulis', 'cerita', 'sinyal', 'simpan', 'hapus']","[('tulis', 'cerita'), ('cerita', 'sinyal'), ('sinyal', 'simpan'), ('simpan', 'hapus')]"
"['baca', 'cerita', 'save', 'cerita', 'bakal', 'baca', 'offline', 'cerita', 'save', 'bab', 'nyalain', 'wifi', 'paket', 'data']","[('baca', 'cerita'), ('cerita', 'save'), ('save', 'cerita'), ('cerita', 'bakal'), ('bakal', 'baca'), ('baca', 'offline'), ('offline', 'cerita'), ('cerita', 'save'), ('save', 'bab'), ('bab', 'nyalain'), ('nyalain', 'wifi'), ('wifi', 'paket'), ('paket', 'data')]"
"['very', 'good', 'application', 'could', 'you', 'create', 'an', 'official', 'website', 'or', 'allow', 'the', 'website', 'use', 'to', 'change', 'the', 'background', 'to', 'black', 'not', 'very', 'comfortable', 'with', 'white', 'background', 'because', 'it', 'hurts', 'my', 'eyes', 'and', 'also', 'not', 'very', 'comfortable', 'reading', 'english', 'stories', 'without', 'translations', 'it', 'not', 'very', 'pleasant', 'because', 'always', 'feel', 'like', 'misunderstanding', 'every', 'word', 'when', 'reading', 'so', 'just', 'need', 'translations', 'or', 'can', 'you', 'update', 'can', 'translations']","[('very', 'good'), ('good', 'application'), ('application', 'could'), ('could', 'you'), ('you', 'create'), ('create', 'an'), ('an', 'official'), ('official', 'website'), ('website', 'or'), ('or', 'allow'), ('allow', 'the'), ('the', 'website'), ('website', 'use'), ('use', 'to'), ('to', 'change'), ('change', 'the'), ('the', 'background'), ('background', 'to'), ('to', 'black'), ('black', 'not'), ('not', 'very'), ('very', 'comfortable'), ('comfortable', 'with'), ('with', 'white'), ('white', 'background'), ('background', 'because'), ('because', 'it'), ('it', 'hurts'), ('hurts', 'my'), ('my', 'eyes'), ('eyes', 'and'), ('and', 'also'), ('also', 'not'), ('not', 'very'), ('very', 'comfortable'), ('comfortable', 'reading'), ('reading', 'english'), ('english', 'stories'), ('stories', 'without'), ('without', 'translations'), ('translations', 'it'), ('it', 'not'), ('not', 'very'), ('very', 'pleasant'), ('pleasant', 'because'), ('because', 'always'), ('always', 'feel'), ('feel', 'like'), ('like', 'misunderstanding'), ('misunderstanding', 'every'), ('every', 'word'), ('word', 'when'), ('when', 'reading'), ('reading', 'so'), ('so', 'just'), ('just', 'need'), ('need', 'translations'), ('translations', 'or'), ('or', 'can'), ('can', 'you'), ('you', 'update'), ('update', 'can'), ('can', 'translations')]"
"['simpan', 'meng', 'hantu', 'iku', 'gr', 'gr', 'au', 'anak', 'motor', 'yee']","[('simpan', 'meng'), ('meng', 'hantu'), ('hantu', 'iku'), ('iku', 'gr'), ('gr', 'gr'), ('gr', 'au'), ('au', 'anak'), ('anak', 'motor'), ('motor', 'yee')]"
"['suka', 'bug']","[('suka', 'bug')]"
"['dev', 'jd', 'susah', 'draft', 'cerita', 'restard', 'login', 'masuk', 'tolongin', 'prnh', 'bnyk', 'kendala', 'bkn', 'pusing']","[('dev', 'jd'), ('jd', 'susah'), ('susah', 'draft'), ('draft', 'cerita'), ('cerita', 'restard'), ('restard', 'login'), ('login', 'masuk'), ('masuk', 'tolongin'), ('tolongin', 'prnh'), ('prnh', 'bnyk'), ('bnyk', 'kendala'), ('kendala', 'bkn'), ('bkn', 'pusing')]"
['apj'],[]
"['fitur', 'eliminasi', 'nama', 'pokok', 'fitur', 'milih', 'genre', 'genre', 'muak', 'trans', 'migra', 'pin', 'dahan', 'jiwa', 'genre', 'nyempil', 'cari', 'atas', 'cerita', 'timbun', 'iklan', 'frustasi', 'minimal', 'iklan', 'arggh', 'gulir', 'iklan']","[('fitur', 'eliminasi'), ('eliminasi', 'nama'), ('nama', 'pokok'), ('pokok', 'fitur'), ('fitur', 'milih'), ('milih', 'genre'), ('genre', 'genre'), ('genre', 'muak'), ('muak', 'trans'), ('trans', 'migra'), ('migra', 'pin'), ('pin', 'dahan'), ('dahan', 'jiwa'), ('jiwa', 'genre'), ('genre', 'nyempil'), ('nyempil', 'cari'), ('cari', 'atas'), ('atas', 'cerita'), ('cerita', 'timbun'), ('timbun', 'iklan'), ('iklan', 'frustasi'), ('frustasi', 'minimal'), ('minimal', 'iklan'), ('iklan', 'arggh'), ('arggh', 'gulir'), ('gulir', 'iklan')]"
"['seru', 'poko']","[('seru', 'poko')]"
"['baik', 'bug', 'rada', 'sebel', 'yaitu', 'suka', 'login', 'login', 'komentar', 'notif', 'suka', 'ngilang', 'admin', 'baik']","[('baik', 'bug'), ('bug', 'rada'), ('rada', 'sebel'), ('sebel', 'yaitu'), ('yaitu', 'suka'), ('suka', 'login'), ('login', 'login'), ('login', 'komentar'), ('komentar', 'notif'), ('notif', 'suka'), ('suka', 'ngilang'), ('ngilang', 'admin'), ('admin', 'baik')]"
"['buku', 'hilang', 'ngeselin']","[('buku', 'hilang'), ('hilang', 'ngeselin')]"
"['bintang', 'login', 'error', 'masuk']","[('bintang', 'login'), ('login', 'error'), ('error', 'masuk')]"
"['seringg', 'error', 'ah', 'ngeselin']","[('seringg', 'error'), ('error', 'ah'), ('ah', 'ngeselin')]"
"['daftar', 'nyoba']","[('daftar', 'nyoba')]"
"['gmna', 'sinyal', 'wifi', 'data', 'cache', 'baca', 'periksa', 'jaring', 'jaring', 'masalah', 'masalah', 'server', 'gmna']","[('gmna', 'sinyal'), ('sinyal', 'wifi'), ('wifi', 'data'), ('data', 'cache'), ('cache', 'baca'), ('baca', 'periksa'), ('periksa', 'jaring'), ('jaring', 'jaring'), ('jaring', 'masalah'), ('masalah', 'masalah'), ('masalah', 'server'), ('server', 'gmna')]"
['offline'],[]
"['batas', 'offline']","[('batas', 'offline')]"
"['seru', 'suka']","[('seru', 'suka')]"
"['nulis', 'publis', 'email', 'akun', 'kata', 'sandi', 'syarat', 'ngeselin', 'nomor', 'teks', 'hadeehh']","[('nulis', 'publis'), ('publis', 'email'), ('email', 'akun'), ('akun', 'kata'), ('kata', 'sandi'), ('sandi', 'syarat'), ('syarat', 'ngeselin'), ('ngeselin', 'nomor'), ('nomor', 'teks'), ('teks', 'hadeehh')]"
"['kecewa', 'draft', 'cerita', 'hilang', 'gabisa']","[('kecewa', 'draft'), ('draft', 'cerita'), ('cerita', 'hilang'), ('hilang', 'gabisa')]"
['lag'],[]
"['bug', 'update', 'diupdate']","[('bug', 'update'), ('update', 'diupdate')]"
['solusi'],[]
[],[]
"['kekny', 'bug', 'ceeita', 'tulis', 'cerita', 'blm', 'baca', 'hilang', 'kacau', 'kacau']","[('kekny', 'bug'), ('bug', 'ceeita'), ('ceeita', 'tulis'), ('tulis', 'cerita'), ('cerita', 'blm'), ('blm', 'baca'), ('baca', 'hilang'), ('hilang', 'kacau'), ('kacau', 'kacau')]"
"['gagal', 'bkin', 'akun', 'mlu']","[('gagal', 'bkin'), ('bkin', 'akun'), ('akun', 'mlu')]"
"['honestly', 'don', 'care', 'about', 'iklan', 'bug', 'segala', 'macam', 'masalah', 'fungsi', 'ngemis', 'vote', 'kh', 'ngemis', 'vote', 'komen', 'cerita', 'pdf', 'kn', 'dpt', 'uang', 'baca', 'maksa', 'perla', 'kuk', 'baca', 'sampah', 'author', 'fanfiction', 'naruhina', 'genre', 'hurt', 'romance', 'atur', 'larang', 'tulis', 'fanfiction', 'tulis', 'karakter', 'original']","[('honestly', 'don'), ('don', 'care'), ('care', 'about'), ('about', 'iklan'), ('iklan', 'bug'), ('bug', 'segala'), ('segala', 'macam'), ('macam', 'masalah'), ('masalah', 'fungsi'), ('fungsi', 'ngemis'), ('ngemis', 'vote'), ('vote', 'kh'), ('kh', 'ngemis'), ('ngemis', 'vote'), ('vote', 'komen'), ('komen', 'cerita'), ('cerita', 'pdf'), ('pdf', 'kn'), ('kn', 'dpt'), ('dpt', 'uang'), ('uang', 'baca'), ('baca', 'maksa'), ('maksa', 'perla'), ('perla', 'kuk'), ('kuk', 'baca'), ('baca', 'sampah'), ('sampah', 'author'), ('author', 'fanfiction'), ('fanfiction', 'naruhina'), ('naruhina', 'genre'), ('genre', 'hurt'), ('hurt', 'romance'), ('romance', 'atur'), ('atur', 'larang'), ('larang', 'tulis'), ('tulis', 'fanfiction'), ('fanfiction', 'tulis'), ('tulis', 'karakter'), ('karakter', 'original')]"
"['ngaco', 'login', 'in', 'suka', 'bug']","[('ngaco', 'login'), ('login', 'in'), ('in', 'suka'), ('suka', 'bug')]"
"['tinjau', 'baca', 'cerita', 'lag', 'baca', 'iklan', 'in', 'iklan']","[('tinjau', 'baca'), ('baca', 'cerita'), ('cerita', 'lag'), ('lag', 'baca'), ('baca', 'iklan'), ('iklan', 'in'), ('in', 'iklan')]"
['bug'],[]
"['login', 'hapus', 'uninstal']","[('login', 'hapus'), ('hapus', 'uninstal')]"
"['cerita', 'offline', 'cerita']","[('cerita', 'offline'), ('offline', 'cerita')]"
"['ondah', 'family', 'jkt']","[('ondah', 'family'), ('family', 'jkt')]"
"['suka', 'baik', 'file', 'hilang', 'masuk', 'simpan', 'akun', 'daftar', 'facebook', 'google', 'apalgi', 'lngsng', 'email', 'daftar', 'uang', 'baik', 'baca', 'bisaa', 'smpe', 'nang']","[('suka', 'baik'), ('baik', 'file'), ('file', 'hilang'), ('hilang', 'masuk'), ('masuk', 'simpan'), ('simpan', 'akun'), ('akun', 'daftar'), ('daftar', 'facebook'), ('facebook', 'google'), ('google', 'apalgi'), ('apalgi', 'lngsng'), ('lngsng', 'email'), ('email', 'daftar'), ('daftar', 'uang'), ('uang', 'baik'), ('baik', 'baca'), ('baca', 'bisaa'), ('bisaa', 'smpe'), ('smpe', 'nang')]"
"['menya', 'lurk', 'an', 'hobi', 'baca', 'nulis', 'publish', 'cerita', 'hobi', 'tulis', 'baca', 'minus', 'iklan', 'overall', 'shout', 'out', 'to', 'all', 'the', 'wonderful', 'writters', 'and', 'readers']","[('menya', 'lurk'), ('lurk', 'an'), ('an', 'hobi'), ('hobi', 'baca'), ('baca', 'nulis'), ('nulis', 'publish'), ('publish', 'cerita'), ('cerita', 'hobi'), ('hobi', 'tulis'), ('tulis', 'baca'), ('baca', 'minus'), ('minus', 'iklan'), ('iklan', 'overall'), ('overall', 'shout'), ('shout', 'out'), ('out', 'to'), ('to', 'all'), ('all', 'the'), ('the', 'wonderful'), ('wonderful', 'writters'), ('writters', 'and'), ('and', 'readers')]"
['iklan'],[]
"['seru', 'susah', 'update', 'cerita']","[('seru', 'susah'), ('susah', 'update'), ('update', 'cerita')]"
"['bug', 'update']","[('bug', 'update')]"
"['favorit', 'sejak', 'sono', 'masuk', 'simpan', 'hapus', 'masuk', 'gagal', 'wifi', 'rumah', 'jaya', 'arrggh', 'ngamuk']","[('favorit', 'sejak'), ('sejak', 'sono'), ('sono', 'masuk'), ('masuk', 'simpan'), ('simpan', 'hapus'), ('hapus', 'masuk'), ('masuk', 'gagal'), ('gagal', 'wifi'), ('wifi', 'rumah'), ('rumah', 'jaya'), ('jaya', 'arrggh'), ('arrggh', 'ngamuk')]"
"['masuk', 'as', 'in', 'suka', 'bug', 'baik', 'lama', 'masalah', 'an', 'update', 'bug']","[('masuk', 'as'), ('as', 'in'), ('in', 'suka'), ('suka', 'bug'), ('bug', 'baik'), ('baik', 'lama'), ('lama', 'masalah'), ('masalah', 'an'), ('an', 'update'), ('update', 'bug')]"
"['baca', 'offlinenya', 'ye', 'bal', 'baca', 'masuk', 'playstore']","[('baca', 'offlinenya'), ('offlinenya', 'ye'), ('ye', 'bal'), ('bal', 'baca'), ('baca', 'masuk'), ('masuk', 'playstore')]"
"['hello', 'really', 'like', 'this', 'application', 'but', 'it', 'because', 'there', 'are', 'too', 'many', 'bugs', 'for', 'example', 'when', 'want', 'to', 'enter', 'the', 'application', 'the', 'writing', 'says', 'internet', 'failed', 'but', 'when', 'check', 'my', 'internet', 'it', 'not', 'problem', 'aka', 'my', 'internet', 'is', 'fine', 'but', 'there', 'is', 'always', 'the', 'writing', 'internet', 'failed', 'this', 'the', 'rest', 'is', 'good', 'and', 'if', 'the', 'application', 'no', 'longer', 'says', 'internet', 'failed', 'will', 'give', 'it', 'five', 'stars', 'aka', 'perfect']","[('hello', 'really'), ('really', 'like'), ('like', 'this'), ('this', 'application'), ('application', 'but'), ('but', 'it'), ('it', 'because'), ('because', 'there'), ('there', 'are'), ('are', 'too'), ('too', 'many'), ('many', 'bugs'), ('bugs', 'for'), ('for', 'example'), ('example', 'when'), ('when', 'want'), ('want', 'to'), ('to', 'enter'), ('enter', 'the'), ('the', 'application'), ('application', 'the'), ('the', 'writing'), ('writing', 'says'), ('says', 'internet'), ('internet', 'failed'), ('failed', 'but'), ('but', 'when'), ('when', 'check'), ('check', 'my'), ('my', 'internet'), ('internet', 'it'), ('it', 'not'), ('not', 'problem'), ('problem', 'aka'), ('aka', 'my'), ('my', 'internet'), ('internet', 'is'), ('is', 'fine'), ('fine', 'but'), ('but', 'there'), ('there', 'is'), ('is', 'always'), ('always', 'the'), ('the', 'writing'), ('writing', 'internet'), ('internet', 'failed'), ('failed', 'this'), ('this', 'the'), ('the', 'rest'), ('rest', 'is'), ('is', 'good'), ('good', 'and'), ('and', 'if'), ('if', 'the'), ('the', 'application'), ('application', 'no'), ('no', 'longer'), ('longer', 'says'), ('says', 'internet'), ('internet', 'failed'), ('failed', 'will'), ('will', 'give'), ('give', 'it'), ('it', 'five'), ('five', 'stars'), ('stars', 'aka'), ('aka', 'perfect')]"
"['bug', 'baca', 'baca', 'cerita', 'cerita', 'sebut', 'cerita']","[('bug', 'baca'), ('baca', 'baca'), ('baca', 'cerita'), ('cerita', 'cerita'), ('cerita', 'sebut'), ('sebut', 'cerita')]"
['error'],[]
"['offline', 'sedih']","[('offline', 'sedih')]"
"['bug', 'baik']","[('bug', 'baik')]"
"['login', 'baca', 'hilang', 'login', 'akun']","[('login', 'baca'), ('baca', 'hilang'), ('hilang', 'login'), ('login', 'akun')]"
"['cukimay', 'anying', 'cok', 'luamyan', 'lama', 'unduh', 'baca', 'offline', 'pmkst', 'anw', 'update', 'otomatis', 'waktu', 'baca', 'offline', 'kouta', 'cerita', 'tok', 'are', 'serious', 'bitj', 'ur']","[('cukimay', 'anying'), ('anying', 'cok'), ('cok', 'luamyan'), ('luamyan', 'lama'), ('lama', 'unduh'), ('unduh', 'baca'), ('baca', 'offline'), ('offline', 'pmkst'), ('pmkst', 'anw'), ('anw', 'update'), ('update', 'otomatis'), ('otomatis', 'waktu'), ('waktu', 'baca'), ('baca', 'offline'), ('offline', 'kouta'), ('kouta', 'cerita'), ('cerita', 'tok'), ('tok', 'are'), ('are', 'serious'), ('serious', 'bitj'), ('bitj', 'ur')]"
"['fitur', 'akun', 'keluar', 'masuk', 'ribet']","[('fitur', 'akun'), ('akun', 'keluar'), ('keluar', 'masuk'), ('masuk', 'ribet')]"
"['cocok', 'org', 'suka', 'baca', 'tulis', 'buah', 'novel']","[('cocok', 'org'), ('org', 'suka'), ('suka', 'baca'), ('baca', 'tulis'), ('tulis', 'buah'), ('buah', 'novel')]"
[],[]
"['susah', 'login', 'sinyal', 'wifi', 'error']","[('susah', 'login'), ('login', 'sinyal'), ('sinyal', 'wifi'), ('wifi', 'error')]"
"['gabutt', 'untk', 'menggisi', 'waktu', 'luang', 'and', 'mode', 'ofline', 'butuh', 'waktu', 'kouta']","[('gabutt', 'untk'), ('untk', 'menggisi'), ('menggisi', 'waktu'), ('waktu', 'luang'), ('luang', 'and'), ('and', 'mode'), ('mode', 'ofline'), ('ofline', 'butuh'), ('butuh', 'waktu'), ('waktu', 'kouta')]"
"['ngeleg', 'cepet', 'update', 'males', 'update', 'seru', 'cerita', 'simpan', 'offline', 'ngapain']","[('ngeleg', 'cepet'), ('cepet', 'update'), ('update', 'males'), ('males', 'update'), ('update', 'seru'), ('seru', 'cerita'), ('cerita', 'simpan'), ('simpan', 'offline'), ('offline', 'ngapain')]"
"['suka', 'error']","[('suka', 'error')]"
"['but', 'draft']","[('but', 'draft')]"
"['knoww', 'gr', 'guee', 'asing', 'bakal', 'ekspek', 'btw', 'nii', 'guee', 'recommend']","[('knoww', 'gr'), ('gr', 'guee'), ('guee', 'asing'), ('asing', 'bakal'), ('bakal', 'ekspek'), ('ekspek', 'btw'), ('btw', 'nii'), ('nii', 'guee'), ('guee', 'recommend')]"
[],[]
"['login', 'susah', 'wp']","[('login', 'susah'), ('susah', 'wp')]"
"['baca', 'versi', 'offline', 'offline']","[('baca', 'versi'), ('versi', 'offline'), ('offline', 'offline')]"
"['lama', 'bug']","[('lama', 'bug')]"
"['iklan', 'cari', 'baik', 'iklan', 'rang', 'masuk', 'lama', 'lelet', 'kesel', 'cari', 'sesuatu', 'romance']","[('iklan', 'cari'), ('cari', 'baik'), ('baik', 'iklan'), ('iklan', 'rang'), ('rang', 'masuk'), ('masuk', 'lama'), ('lama', 'lelet'), ('lelet', 'kesel'), ('kesel', 'cari'), ('cari', 'sesuatu'), ('sesuatu', 'romance')]"
"['bug', 'tulis', 'login', 'profil', 'tulis', 'bug', 'cerita', 'modifikasi', 'nulis', 'ribu', 'kata', 'draftnya', 'hilang', 'profil', 'bug', 'it', 'akun', 'baik', 'menggangu', 'utama', 'tulis']","[('bug', 'tulis'), ('tulis', 'login'), ('login', 'profil'), ('profil', 'tulis'), ('tulis', 'bug'), ('bug', 'cerita'), ('cerita', 'modifikasi'), ('modifikasi', 'nulis'), ('nulis', 'ribu'), ('ribu', 'kata'), ('kata', 'draftnya'), ('draftnya', 'hilang'), ('hilang', 'profil'), ('profil', 'bug'), ('bug', 'it'), ('it', 'akun'), ('akun', 'baik'), ('baik', 'menggangu'), ('menggangu', 'utama'), ('utama', 'tulis')]"
"['cip', 'tak', 'an', 'wadah', 'karya', 'suka', 'baca', 'tulis', 'nomor']","[('cip', 'tak'), ('tak', 'an'), ('an', 'wadah'), ('wadah', 'karya'), ('karya', 'suka'), ('suka', 'baca'), ('baca', 'tulis'), ('tulis', 'nomor')]"
"['akun', 'sinyal']","[('akun', 'sinyal')]"
"['jelek', 'bug', 'in', 'unistall', 'simpan', 'gabisa', 'login', 'kata', 'masuk', 'kirain', 'menit', 'gataunya', 'gabisa', 'sebenernya', 'bug', 'iklan', 'baik', 'minus', 'situ']","[('jelek', 'bug'), ('bug', 'in'), ('in', 'unistall'), ('unistall', 'simpan'), ('simpan', 'gabisa'), ('gabisa', 'login'), ('login', 'kata'), ('kata', 'masuk'), ('masuk', 'kirain'), ('kirain', 'menit'), ('menit', 'gataunya'), ('gataunya', 'gabisa'), ('gabisa', 'sebenernya'), ('sebenernya', 'bug'), ('bug', 'iklan'), ('iklan', 'baik'), ('baik', 'minus'), ('minus', 'situ')]"
"['dpt', 'internet', 'data', 'wi', 'fi', 'jaring', 'elah', 'nyebelin', 'update', 'tdinya', 'ngambek']","[('dpt', 'internet'), ('internet', 'data'), ('data', 'wi'), ('wi', 'fi'), ('fi', 'jaring'), ('jaring', 'elah'), ('elah', 'nyebelin'), ('nyebelin', 'update'), ('update', 'tdinya'), ('tdinya', 'ngambek')]"
"['akun', 'login', 'udak', 'wifi', 'masalah', 'ter', 'ikklan', 'masalah']","[('akun', 'login'), ('login', 'udak'), ('udak', 'wifi'), ('wifi', 'masalah'), ('masalah', 'ter'), ('ter', 'ikklan'), ('ikklan', 'masalah')]"
"['ya', 'iklan', 'doangsih']","[('ya', 'iklan'), ('iklan', 'doangsih')]"
"['sebel', 'bngett', 'iklan', 'masak', 'bab', 'iklan']","[('sebel', 'bngett'), ('bngett', 'iklan'), ('iklan', 'masak'), ('masak', 'bab'), ('bab', 'iklan')]"
['suka'],[]
"['performa', 'buruk', 'wifi', 'kuota', 'tulis', 'wifi', 'login', 'internet', 'wifi', 'nyala', 'baik']","[('performa', 'buruk'), ('buruk', 'wifi'), ('wifi', 'kuota'), ('kuota', 'tulis'), ('tulis', 'wifi'), ('wifi', 'login'), ('login', 'internet'), ('internet', 'wifi'), ('wifi', 'nyala'), ('nyala', 'baik')]"
"['cocok', 'waktu', 'luang', 'cocok', 'suka', 'baca']","[('cocok', 'waktu'), ('waktu', 'luang'), ('luang', 'cocok'), ('cocok', 'suka'), ('suka', 'baca')]"
"['tulis', 'kecewa', 'cerita', 'baca', 'puluh', 'ribu', 'vote', 'hilang', 'it', 'kurator', 'maksimal', 'awal', 'cerita', 'publish', 'kecewa', 'benah']","[('tulis', 'kecewa'), ('kecewa', 'cerita'), ('cerita', 'baca'), ('baca', 'puluh'), ('puluh', 'ribu'), ('ribu', 'vote'), ('vote', 'hilang'), ('hilang', 'it'), ('it', 'kurator'), ('kurator', 'maksimal'), ('maksimal', 'awal'), ('awal', 'cerita'), ('cerita', 'publish'), ('publish', 'kecewa'), ('kecewa', 'benah')]"
"['gabisa', 'akun', 'cerita', 'tulis', 'hilang', 'akun', 'capek', 'cerita', 'woy']","[('gabisa', 'akun'), ('akun', 'cerita'), ('cerita', 'tulis'), ('tulis', 'hilang'), ('hilang', 'akun'), ('akun', 'capek'), ('capek', 'cerita'), ('cerita', 'woy')]"
['story'],[]
"['betul', 'masalah', 'kesel', 'login', 'laptop', 'hasil', 'sinyal', 'project', 'publikasi']","[('betul', 'masalah'), ('masalah', 'kesel'), ('kesel', 'login'), ('login', 'laptop'), ('laptop', 'hasil'), ('hasil', 'sinyal'), ('sinyal', 'project'), ('project', 'publikasi')]"
"['bintang', 'seru']","[('bintang', 'seru')]"
"['hai', 'cerita', 'mampir', 'baca', 'cerita', 'judul', 'bawah', 'calix', 'dark', 'embrace', 'obsessed', 'by', 'blood', 'akun', 'dodolgaruk', 'vote', 'komen', 'follow', 'akuu', 'ya']","[('hai', 'cerita'), ('cerita', 'mampir'), ('mampir', 'baca'), ('baca', 'cerita'), ('cerita', 'judul'), ('judul', 'bawah'), ('bawah', 'calix'), ('calix', 'dark'), ('dark', 'embrace'), ('embrace', 'obsessed'), ('obsessed', 'by'), ('by', 'blood'), ('blood', 'akun'), ('akun', 'dodolgaruk'), ('dodolgaruk', 'vote'), ('vote', 'komen'), ('komen', 'follow'), ('follow', 'akuu'), ('akuu', 'ya')]"
['anj'],[]
"['cerita', 'cerita', 'keren', 'keren']","[('cerita', 'cerita'), ('cerita', 'keren'), ('keren', 'keren')]"
"['ribet', 'daftar', 'susah', 'akun', 'google', 'situ', 'nulis', 'tanggal', 'lahir', 'nama', 'asli', 'gampang', 'susah', 'daftar', 'any']","[('ribet', 'daftar'), ('daftar', 'susah'), ('susah', 'akun'), ('akun', 'google'), ('google', 'situ'), ('situ', 'nulis'), ('nulis', 'tanggal'), ('tanggal', 'lahir'), ('lahir', 'nama'), ('nama', 'asli'), ('asli', 'gampang'), ('gampang', 'susah'), ('susah', 'daftar'), ('daftar', 'any')]"
"['login', 'diuninstal']","[('login', 'diuninstal')]"
['bug'],[]
"['buruk', 'nulis', 'kata', 'reset', 'bug', 'perhati', 'ngasih', 're', 'komen', 'dasi', 'update', 'bug']","[('buruk', 'nulis'), ('nulis', 'kata'), ('kata', 'reset'), ('reset', 'bug'), ('bug', 'perhati'), ('perhati', 'ngasih'), ('ngasih', 're'), ('re', 'komen'), ('komen', 'dasi'), ('dasi', 'update'), ('update', 'bug')]"
"['cerita', 'asik']","[('cerita', 'asik')]"
['seringkali'],[]
"['seru', 'baca', 'cerita', 'error', 'lg', 'gx']","[('seru', 'baca'), ('baca', 'cerita'), ('cerita', 'error'), ('error', 'lg'), ('lg', 'gx')]"
"['bug', 'baik']","[('bug', 'baik')]"
"['masalah', 'cerita', 'offline', 'awal', 'hilang', 'maksimal', 'akun', 'baik']","[('masalah', 'cerita'), ('cerita', 'offline'), ('offline', 'awal'), ('awal', 'hilang'), ('hilang', 'maksimal'), ('maksimal', 'akun'), ('akun', 'baik')]"
"['cmn', 'adaa', 'bugg', 'baik', 'ya', 'timakasi']","[('cmn', 'adaa'), ('adaa', 'bugg'), ('bugg', 'baik'), ('baik', 'ya'), ('ya', 'timakasi')]"
"['iklan', 'bjirr']","[('iklan', 'bjirr')]"
"['sangatt', 'menarikk']","[('sangatt', 'menarikk')]"
"['pasang', 'diinstal']","[('pasang', 'diinstal')]"
"['suka', 'baca', 'paket', 'data', 'senang', 'author', 'cerita', 'baruu']","[('suka', 'baca'), ('baca', 'paket'), ('paket', 'data'), ('data', 'senang'), ('senang', 'author'), ('author', 'cerita'), ('cerita', 'baruu')]"
"['wi', 'fi', 'data', 'baik', 'mula', 'asik', 'data', 'wifi', 'sinyal']","[('wi', 'fi'), ('fi', 'data'), ('data', 'baik'), ('baik', 'mula'), ('mula', 'asik'), ('asik', 'data'), ('data', 'wifi'), ('wifi', 'sinyal')]"
